visitor_cbgs,year,month,location_name,latitude,longitude,scaled_visits,visits,travel_distance_km,travel_time_minutes,visits_per_person,median_age,median_income
360610025002,2019,5,Ladies Pavilion,40.780506,-73.971362,117.931034482759,8,11.602,19.2166666666667,0.137931034482759,40.9,15042
360610025002,2019,5,Ladies Pavilion,40.780506,-73.971338,117.931034482759,8,11.602,19.2166666666667,0.137931034482759,40.9,15042
360610025003,2019,3,Diana Ross Playground,40.782214,-73.97178,39.9305555555556,5,11.62,19.3,0.0347222222222222,30.2,32951
360610025003,2019,12,Lasker Pool,40.796542,-73.954462,82.1428571428571,8,11.62,19.3,0.0714285714285714,30.2,32951
360610026011,2018,3,Diana Ross Playground,40.782214,-73.97178,37.0246305418719,4,8.7,18.1333333333333,0.0197044334975369,38.3,47336
360610026011,2018,9,Diana Ross Playground,40.782214,-73.97178,36.1346153846154,4,8.7,18.1333333333333,0.0192307692307692,38.3,47336
360610026011,2018,12,Central Park,40.780777,-73.961689,60.6129032258065,8,8.7,18.1333333333333,0.032258064516129,38.3,47336
360610026011,2018,12,Diana Ross Playground,40.782214,-73.97178,30.3064516129032,4,8.7,18.1333333333333,0.0161290322580645,38.3,47336
360610026011,2019,6,Cherry Hill Fountain,40.773559,-73.97345,43.4953703703704,5,8.7,18.1333333333333,0.0231481481481482,38.3,47336
360610026012,2018,1,Central Park,40.780777,-73.961689,86.3892617449664,8,9.931,18.6833333333333,0.0536912751677852,41.1,40268
360610026012,2018,3,East 72nd Street Playground,40.772219,-73.967929,123.177033492823,16,9.931,18.6833333333333,0.076555023923445,41.1,40268
360610026012,2018,9,Diana Ross Playground,40.782214,-73.97178,34.2340425531915,4,9.931,18.6833333333333,0.0212765957446809,41.1,40268
360610026012,2019,5,Billy Johnson Playground,40.77331,-73.968275,160.099502487562,20,9.931,18.6833333333333,0.099502487562189,41.1,40268
360610026012,2019,9,Cherry Hill Fountain,40.773559,-73.97345,32.0199004975124,4,9.931,18.6833333333333,0.0199004975124378,41.1,40268
360610026012,2019,11,Diana Ross Playground,40.782214,-73.97178,40.4779874213836,4,9.931,18.6833333333333,0.0251572327044025,41.1,40268
360610026022,2018,7,Diana Ross Playground,40.782214,-73.97178,29.5305466237942,4,8.486,17.8666666666667,0.0128617363344051,33.9,75281
360610026022,2018,8,Central Park,40.780777,-73.961689,38.0289855072464,8,8.486,17.8666666666667,0.0165631469979296,33.9,75281
360610026022,2019,4,The Arthur Ross Pinetum Playground,40.773501,-73.97495,122.453333333333,12,8.486,17.8666666666667,0.0533333333333333,33.9,75281
360610026022,2019,6,Cherry Hill Fountain,40.773559,-73.97345,38.1078838174274,4,8.486,17.8666666666667,0.016597510373444,33.9,75281
360610026022,2019,6,Harlem Meer,40.776485,-73.971902,38.1078838174274,4,8.486,17.8666666666667,0.016597510373444,33.9,75281
360610026022,2019,6,Harlem Meer,40.796201,-73.951128,76.2157676348548,8,8.486,17.8666666666667,0.033195020746888,33.9,75281
360610026022,2019,6,Harlem Meer,40.796441,-73.951584,38.1078838174274,4,8.486,17.8666666666667,0.016597510373444,33.9,75281
360610026022,2019,7,The Arthur Ross Pinetum Playground,40.773501,-73.97495,133.101449275362,12,8.486,17.8666666666667,0.0579710144927536,33.9,75281
360610026022,2019,8,Ladies Pavilion,40.780412,-73.971345,37.1821862348178,4,8.486,17.8666666666667,0.0161943319838057,33.9,75281
360610026022,2019,8,Ladies Pavilion,40.780506,-73.971362,74.3643724696356,8,8.486,17.8666666666667,0.0323886639676113,33.9,75281
360610026022,2019,8,Ladies Pavilion,40.780506,-73.971338,74.3643724696356,8,8.486,17.8666666666667,0.0323886639676113,33.9,75281
360610026022,2019,9,Cherry Hill Fountain,40.773559,-73.97345,19.1333333333333,4,8.486,17.8666666666667,0.00833333333333333,33.9,75281
360610026022,2019,9,The Arthur Ross Pinetum Playground,40.773501,-73.97495,57.4,12,8.486,17.8666666666667,0.025,33.9,75281
360610027001,2019,4,Diana Ross Playground,40.782214,-73.97178,28.6844919786096,4,12.341,19.0833333333333,0.0213903743315508,51.9,62083
360610027001,2019,5,Diana Ross Playground,40.782214,-73.97178,24.7188940092166,4,12.341,19.0833333333333,0.0184331797235023,51.9,62083
360610027001,2019,6,Diana Ross Playground,40.782214,-73.97178,24.1621621621622,4,12.341,19.0833333333333,0.018018018018018,51.9,62083
360610027001,2019,7,Harlem Meer,40.776485,-73.971902,22.0740740740741,4,12.341,19.0833333333333,0.0164609053497942,51.9,62083
360610027001,2019,7,Harlem Meer,40.796201,-73.951128,44.1481481481481,8,12.341,19.0833333333333,0.0329218106995885,51.9,62083
360610027001,2019,7,Harlem Meer,40.796441,-73.951584,22.0740740740741,4,12.341,19.0833333333333,0.0164609053497942,51.9,62083
360610027001,2019,8,East 72nd Street Playground,40.772219,-73.967929,57.216,16,12.341,19.0833333333333,0.0426666666666667,51.9,62083
360610027001,2019,8,Billy Johnson Playground,40.77331,-73.968275,71.52,20,12.341,19.0833333333333,0.0533333333333333,51.9,62083
360610028002,2018,2,Diana Ross Playground,40.782214,-73.97178,40.5801526717557,4,8.173,17.4833333333333,0.0305343511450382,32,64922
360610028002,2018,4,Central Park,40.780777,-73.961689,39.6716417910448,8,8.173,17.4833333333333,0.0298507462686567,32,64922
360610028002,2018,7,The Arthur Ross Pinetum Playground,40.773501,-73.97495,61.8139534883721,12,8.173,17.4833333333333,0.0465116279069768,32,64922
360610028002,2019,5,Diana Ross Playground,40.782214,-73.97178,39.3195266272189,5,8.173,17.4833333333333,0.029585798816568,32,64922
360610028002,2019,7,Cherry Hill Fountain,40.773559,-73.97345,35.9189189189189,4,8.173,17.4833333333333,0.027027027027027,32,64922
360610028002,2019,8,The Arthur Ross Pinetum Playground,40.773501,-73.97495,100.301886792453,12,8.173,17.4833333333333,0.0754716981132076,32,64922
360610028003,2018,5,The Arthur Ross Pinetum Playground,40.773501,-73.97495,81.6406779661017,12,8.327,17.4833333333333,0.0406779661016949,33.6,38258
360610028004,2018,10,Cherry Hill Fountain,40.773559,-73.97345,38.2918149466192,4,8.461,17.6166666666667,0.0142348754448399,43.6,48279
360610028004,2019,10,East 72nd Street Playground,40.772219,-73.967929,204.952380952381,16,8.461,17.6166666666667,0.0761904761904762,43.6,48279
360610029001,2018,4,Central Park,40.780777,-73.961689,112.954128440367,8,13.246,22.7166666666667,0.073394495412844,38.4,NA
360610029001,2018,8,East 72nd Street Playground,40.772219,-73.967929,300.292682926829,16,13.246,22.7166666666667,0.195121951219512,38.4,NA
360610029001,2018,8,The Arthur Ross Pinetum Playground,40.773501,-73.97495,225.219512195122,12,13.246,22.7166666666667,0.146341463414634,38.4,NA
360610029002,2018,4,The Arthur Ross Pinetum Playground,40.773501,-73.97495,161.217391304348,12,13.162,21.9333333333333,0.130434782608696,49,26906
360610029002,2018,7,Diana Ross Playground,40.782214,-73.97178,59.566265060241,4,13.162,21.9333333333333,0.0481927710843374,49,26906
360610029003,2018,4,East 72nd Street Playground,40.772219,-73.967929,136.589473684211,16,12.797,21.1666666666667,0.0842105263157895,56.5,24351
360610029003,2018,4,Billy Johnson Playground,40.77331,-73.968275,170.736842105263,20,12.797,21.1666666666667,0.105263157894737,56.5,24351
360610029003,2018,5,The Arthur Ross Pinetum Playground,40.773501,-73.97495,86.8928571428572,12,12.797,21.1666666666667,0.0535714285714286,56.5,24351
360610029003,2018,5,Harlem Meer,40.776485,-73.971902,28.9642857142857,4,12.797,21.1666666666667,0.0178571428571429,56.5,24351
360610029003,2018,5,Harlem Meer,40.796201,-73.951128,57.9285714285714,8,12.797,21.1666666666667,0.0357142857142857,56.5,24351
360610029003,2018,5,Harlem Meer,40.796441,-73.951584,28.9642857142857,4,12.797,21.1666666666667,0.0178571428571429,56.5,24351
360610029003,2018,7,Billy Johnson Playground,40.77331,-73.968275,148.127853881279,20,12.797,21.1666666666667,0.091324200913242,56.5,24351
360610029003,2018,8,Diana Ross Playground,40.782214,-73.97178,31.9605911330049,4,12.797,21.1666666666667,0.0197044334975369,56.5,24351
360610029003,2018,10,Lasker Pool,40.796542,-73.954462,74.5747126436782,8,12.797,21.1666666666667,0.0459770114942529,56.5,24351
360610029003,2019,1,Tarr Coyne Tots Playground,40.773265,-73.977058,188.057971014493,16,12.797,21.1666666666667,0.115942028985507,56.5,24351
360610029003,2019,9,Central Park,40.780777,-73.961689,102.984126984127,8,12.797,21.1666666666667,0.0634920634920635,56.5,24351
360610029004,2019,6,Harlem Meer,40.776485,-73.971902,45.2444444444445,4,12.442,20.25,0.0296296296296296,44.2,NA
360610029004,2019,6,Harlem Meer,40.796201,-73.951128,90.4888888888889,8,12.442,20.25,0.0592592592592593,44.2,NA
360610029004,2019,6,Harlem Meer,40.796441,-73.951584,45.2444444444445,4,12.442,20.25,0.0296296296296296,44.2,NA
360610030011,2018,9,The Arthur Ross Pinetum Playground,40.773501,-73.97495,64.1443298969072,12,10.352,19.1,0.0618556701030928,28.4,81563
360610030011,2018,9,Diana Ross Playground,40.782214,-73.97178,21.3814432989691,4,10.352,19.1,0.0206185567010309,28.4,81563
360610030011,2018,10,Diana Ross Playground,40.782214,-73.97178,24.5443786982249,4,10.352,19.1,0.0236686390532544,28.4,81563
360610030011,2019,1,Diana Ross Playground,40.782214,-73.97178,28.8055555555556,4,10.352,19.1,0.0277777777777778,28.4,81563
360610030011,2019,7,Diana Ross Playground,40.782214,-73.97178,22.1818181818182,4,10.352,19.1,0.0213903743315508,28.4,81563
360610030011,2019,9,Central Park,40.780777,-73.961689,42.7628865979381,8,10.352,19.1,0.041237113402061903,28.4,81563
360610030012,2018,5,Central Park,40.780777,-73.961689,44,8,10.62,19.5333333333333,0.0377358490566038,29.8,66976
360610030012,2018,7,Diana Ross Playground,40.782214,-73.97178,22.6407766990291,4,10.62,19.5333333333333,0.0194174757281553,29.8,66976
360610030012,2019,3,Central Park,40.780777,-73.961689,72.3100775193799,8,10.62,19.5333333333333,0.062015503875969,29.8,66976
360610030012,2019,4,Central Park,40.780777,-73.961689,65.2307692307692,8,10.62,19.5333333333333,0.0559440559440559,29.8,66976
360610030012,2019,5,Cherry Hill Fountain,40.773559,-73.97345,30.2857142857143,4,10.62,19.5333333333333,0.025974025974026,29.8,66976
360610030012,2019,6,Diana Ross Playground,40.782214,-73.97178,30.483660130719,4,10.62,19.5333333333333,0.0261437908496732,29.8,66976
360610030012,2019,9,Central Park,40.780777,-73.961689,75.2258064516129,10,10.62,19.5333333333333,0.0645161290322581,29.8,66976
360610030013,2018,5,Cherry Hill Fountain,40.773559,-73.97345,23.5223880597015,4,10.128,18.2666666666667,0.0298507462686567,29.5,67981
360610030014,2018,5,East 72nd Street Playground,40.772219,-73.967929,91.5555555555556,16,10.42,19.1666666666667,0.111111111111111,35.3,87639
360610030014,2018,7,The Arthur Ross Pinetum Playground,40.773501,-73.97495,76.0615384615385,12,10.42,19.1666666666667,0.0923076923076923,35.3,87639
360610030014,2019,12,East 72nd Street Playground,40.772219,-73.967929,185.69014084507,16,10.42,19.1666666666667,0.225352112676056,35.3,87639
360610030021,2019,2,Central Park,40.780777,-73.961689,105.621621621622,8,10.283,19.25,0.0540540540540541,33.8,91836
360610030021,2019,8,East 72nd Street Playground,40.772219,-73.967929,203.012987012987,16,10.283,19.25,0.103896103896104,33.8,91836
360610030021,2019,8,Billy Johnson Playground,40.77331,-73.968275,253.766233766234,20,10.283,19.25,0.12987012987013,33.8,91836
360610030021,2019,8,Central Park,40.780777,-73.961689,101.506493506494,8,10.283,19.25,0.051948051948052,33.8,91836
360610030022,2018,11,Central Park,40.780777,-73.961689,69.7345132743363,8,9.177,20,0.0707964601769912,57.8,16336
360610030022,2019,5,Cherry Hill Fountain,40.773559,-73.97345,36.1467889908257,4,9.177,20,0.036697247706422,57.8,16336
360610031001,2018,6,Billy Johnson Playground,40.77331,-73.968275,28.514963297572,20,12.965,21.6666666666667,0.0112930547713156,22.9,166786
360610031001,2018,6,Central Park Windmill League,40.770586,-73.976295,7.128740824393,5,12.965,21.6666666666667,0.00282326369282891,22.9,166786
360610031001,2018,7,Central Park,40.780777,-73.961689,7.87524366471735,8,12.965,21.6666666666667,0.00311890838206628,22.9,166786
360610031001,2018,8,Nutters battery,40.796551,-73.952851,4.27513227513228,8,12.965,21.6666666666667,0.00169312169312169,22.9,166786
360610031001,2018,10,Diana Ross Playground,40.782214,-73.97178,1.80744452397996,4,12.965,21.6666666666667,7.158196134574e-4,22.9,166786
360610031001,2018,11,Central Park,40.780777,-73.961689,2.703426124197,8,12.965,21.6666666666667,0.00107066381156317,22.9,166786
360610031001,2019,3,Central Park,40.780777,-73.961689,1.97787134044845,8,12.965,21.6666666666667,7.8331538235582e-4,22.9,166786
360610031001,2019,5,Ladies Pavilion,40.780412,-73.971345,1.22587692681151,4,12.965,21.6666666666667,4.8549581259861e-4,22.9,166786
360610031001,2019,5,Ladies Pavilion,40.780506,-73.971362,2.45175385362301,8,12.965,21.6666666666667,9.7099162519723e-4,22.9,166786
360610031001,2019,5,Ladies Pavilion,40.780506,-73.971338,2.45175385362301,8,12.965,21.6666666666667,9.7099162519723e-4,22.9,166786
360610031001,2019,6,Central Park,40.780777,-73.961689,2.88340755966655,10,12.965,21.6666666666667,0.00114194358798675,22.9,166786
360610031001,2019,6,Harlem Meer,40.776485,-73.971902,1.73004453579993,6,12.965,21.6666666666667,6.8516615279205e-4,22.9,166786
360610031001,2019,6,Harlem Meer,40.796201,-73.951128,3.46008907159986,12,12.965,21.6666666666667,0.0013703323055841,22.9,166786
360610031001,2019,6,Harlem Meer,40.796441,-73.951584,1.73004453579993,6,12.965,21.6666666666667,6.8516615279205e-4,22.9,166786
360610031001,2019,6,Diana Ross Playground,40.782214,-73.97178,1.15336302386662,4,12.965,21.6666666666667,4.567774351947e-4,22.9,166786
360610031001,2019,7,Central Park Windmill League,40.770586,-73.976295,1.07344032309491,4,12.965,21.6666666666667,4.2512488043362e-4,22.9,166786
360610031001,2019,7,Harlem Meer,40.776485,-73.971902,4.83048145392709,18,12.965,21.6666666666667,0.00191306196195132,22.9,166786
360610031001,2019,7,Harlem Meer,40.796201,-73.951128,9.66096290785418,36,12.965,21.6666666666667,0.00382612392390265,22.9,166786
360610031001,2019,7,Harlem Meer,40.796441,-73.951584,4.83048145392709,18,12.965,21.6666666666667,0.00191306196195132,22.9,166786
360610031001,2019,9,East 72nd Street Playground,40.772219,-73.967929,0.969401466579644,20,12.965,21.6666666666667,3.8392137290283e-4,22.9,166786
360610031001,2019,9,Central Park,40.780777,-73.961689,0.387760586631858,8,12.965,21.6666666666667,1.5356854916113e-4,22.9,166786
360610031001,2019,9,Cherry Hill Fountain,40.773559,-73.97345,0.193880293315929,4,12.965,21.6666666666667,7.67842745805659e-5,22.9,166786
360610031001,2019,9,Ladies Pavilion,40.780412,-73.971345,0.193880293315929,4,12.965,21.6666666666667,7.67842745805659e-5,22.9,166786
360610031001,2019,9,Ladies Pavilion,40.780506,-73.971362,0.387760586631858,8,12.965,21.6666666666667,1.5356854916113e-4,22.9,166786
360610031001,2019,9,Ladies Pavilion,40.780506,-73.971338,0.387760586631858,8,12.965,21.6666666666667,1.5356854916113e-4,22.9,166786
360610031001,2019,9,The Arthur Ross Pinetum Playground,40.773501,-73.97495,0.581640879947787,12,12.965,21.6666666666667,2.3035282374169e-4,22.9,166786
360610031001,2019,9,Diana Ross Playground,40.782214,-73.97178,0.193880293315929,4,12.965,21.6666666666667,7.67842745805659e-5,22.9,166786
360610031001,2019,10,Cherry Hill Fountain,40.773559,-73.97345,0.314641744548287,4,12.965,21.6666666666667,1.2461059190031e-4,22.9,166786
360610032001,2018,7,East 72nd Street Playground,40.772219,-73.967929,131.289719626168,16,8.924,19.6666666666667,0.0747663551401869,33.5,110000
360610032001,2018,8,Diana Ross Playground,40.782214,-73.97178,41.5621301775148,4,8.924,19.6666666666667,0.0236686390532544,33.5,110000
360610032001,2018,9,East 72nd Street Playground,40.772219,-73.967929,174.509316770186,16,8.924,19.6666666666667,0.0993788819875776,33.5,110000
360610032001,2018,10,East 72nd Street Playground,40.772219,-73.967929,163.348837209302,16,8.924,19.6666666666667,0.0930232558139535,33.5,110000
360610032001,2018,10,Central Park,40.780777,-73.961689,81.6744186046512,8,8.924,19.6666666666667,0.0465116279069768,33.5,110000
360610032001,2019,5,East 72nd Street Playground,40.772219,-73.967929,166.248520710059,16,8.924,19.6666666666667,0.0946745562130178,33.5,110000
360610032001,2019,8,Ladies Pavilion,40.780412,-73.971345,46.2105263157895,4,8.924,19.6666666666667,0.0263157894736842,33.5,110000
360610032001,2019,8,Ladies Pavilion,40.780506,-73.971362,92.4210526315789,8,8.924,19.6666666666667,0.0526315789473684,33.5,110000
360610032001,2019,8,Ladies Pavilion,40.780506,-73.971338,92.4210526315789,8,8.924,19.6666666666667,0.0526315789473684,33.5,110000
360610032001,2019,11,Tarr Coyne Tots Playground,40.773265,-73.977058,260.148148148148,16,8.924,19.6666666666667,0.148148148148148,33.5,110000
360610032002,2018,2,Central Park,40.780777,-73.961689,93.7313432835821,8,9.076,19.5666666666667,0.119402985074627,39.4,109144
360610032002,2018,3,Diana Ross Playground,40.782214,-73.97178,36.5116279069767,4,9.076,19.5666666666667,0.0465116279069768,39.4,109144
360610032002,2018,8,Ladies Pavilion,40.780412,-73.971345,36.9411764705882,4,9.076,19.5666666666667,0.0470588235294118,39.4,109144
360610032002,2018,8,Ladies Pavilion,40.780506,-73.971362,73.8823529411765,8,9.076,19.5666666666667,0.0941176470588235,39.4,109144
360610032002,2018,8,Ladies Pavilion,40.780506,-73.971338,73.8823529411765,8,9.076,19.5666666666667,0.0941176470588235,39.4,109144
360610032002,2019,6,Central Park Windmill League,40.770586,-73.976295,47.5757575757576,4,9.076,19.5666666666667,0.0606060606060606,39.4,109144
360610032003,2018,5,Central Park,40.780777,-73.961689,78.4378698224852,8,9.102,19.8166666666667,0.0473372781065089,52.1,38800
360610032003,2019,6,Diana Ross Playground,40.782214,-73.97178,54.327868852459,4,9.102,19.8166666666667,0.0327868852459016,52.1,38800
360610032003,2019,8,Billy Johnson Playground,40.77331,-73.968275,309.719626168224,20,9.102,19.8166666666667,0.186915887850467,52.1,38800
360610032007,2019,2,Diana Ross Playground,40.782214,-73.97178,13.6415094339623,4,9.006,19.6666666666667,0.0188679245283019,59.5,NA
360610032007,2019,6,Harlem Meer,40.776485,-73.971902,4.71778140293638,4,9.006,19.6666666666667,0.0065252854812398,59.5,NA
360610032007,2019,6,Harlem Meer,40.796201,-73.951128,9.43556280587276,8,9.006,19.6666666666667,0.0130505709624796,59.5,NA
360610032007,2019,6,Harlem Meer,40.796441,-73.951584,4.71778140293638,4,9.006,19.6666666666667,0.0065252854812398,59.5,NA
360610032007,2019,7,Harlem Meer,40.776485,-73.971902,10.0670886075949,11,9.006,19.6666666666667,0.0139240506329114,59.5,NA
360610032007,2019,7,Harlem Meer,40.796201,-73.951128,20.1341772151899,22,9.006,19.6666666666667,0.0278481012658228,59.5,NA
360610032007,2019,7,Harlem Meer,40.796441,-73.951584,10.0670886075949,11,9.006,19.6666666666667,0.0139240506329114,59.5,NA
360610033001,2018,3,Central Park,40.780777,-73.961689,107.724137931034,8,13.298,22.65,0.0344827586206897,38.6,175088
360610033001,2018,3,Diana Ross Playground,40.782214,-73.97178,107.724137931034,8,13.298,22.65,0.0344827586206897,38.6,175088
360610033001,2018,4,East 72nd Street Playground,40.772219,-73.967929,179.154121863799,16,13.298,22.65,0.0573476702508961,38.6,175088
360610033001,2018,5,Tarr Coyne Tots Playground,40.773265,-73.977058,151.927051671733,16,13.298,22.65,0.0486322188449848,38.6,175088
360610033001,2018,7,The Arthur Ross Pinetum Playground,40.773501,-73.97495,132.466431095406,12,13.298,22.65,0.0424028268551237,38.6,175088
360610033001,2018,7,Diana Ross Playground,40.782214,-73.97178,44.1554770318021,4,13.298,22.65,0.0141342756183746,38.6,175088
360610033001,2018,8,Billy Johnson Playground,40.77331,-73.968275,281.441441441441,20,13.298,22.65,0.0900900900900901,38.6,175088
360610033001,2018,9,Billy Johnson Playground,40.77331,-73.968275,281.441441441441,20,13.298,22.65,0.0900900900900901,38.6,175088
360610033001,2018,10,Diana Ross Playground,40.782214,-73.97178,55.0484581497797,4,13.298,22.65,0.0176211453744493,38.6,175088
360610033001,2019,6,Cherry Hill Fountain,40.773559,-73.97345,51.0040816326531,4,13.298,22.65,0.0163265306122449,38.6,175088
360610033001,2019,6,Tarr Coyne Tots Playground,40.773265,-73.977058,204.016326530612,16,13.298,22.65,0.0653061224489796,38.6,175088
360610033001,2019,7,East 72nd Street Playground,40.772219,-73.967929,215.448275862069,16,13.298,22.65,0.0689655172413793,38.6,175088
360610033001,2019,8,Central Park,40.780777,-73.961689,114.118721461187,8,13.298,22.65,0.0365296803652968,38.6,175088
360610033001,2019,9,Central Park,40.780777,-73.961689,90.5507246376812,8,13.298,22.65,0.0289855072463768,38.6,175088
360610033002,2018,1,Central Park,40.780777,-73.961689,22.7777777777778,8,9.116,22.8833333333333,0.037037037037037,40.3,250001
360610033002,2018,3,Diana Ross Playground,40.782214,-73.97178,15.974025974026,4,9.116,22.8833333333333,0.025974025974026,40.3,250001
360610033002,2018,5,Diana Ross Playground,40.782214,-73.97178,15.9326424870466,5,9.116,22.8833333333333,0.0259067357512953,40.3,250001
360610033002,2018,6,Central Park Windmill League,40.770586,-73.976295,13.015873015873,4,9.116,22.8833333333333,0.0211640211640212,40.3,250001
360610033002,2018,7,The Arthur Ross Pinetum Playground,40.773501,-73.97495,37.0854271356784,12,9.116,22.8833333333333,0.0603015075376885,40.3,250001
360610033002,2018,7,Diana Ross Playground,40.782214,-73.97178,12.3618090452261,4,9.116,22.8833333333333,0.0201005025125628,40.3,250001
360610033002,2018,9,The Arthur Ross Pinetum Playground,40.773501,-73.97495,40.5494505494505,12,9.116,22.8833333333333,0.0659340659340659,40.3,250001
360610033002,2019,1,Cherry Hill Fountain,40.773559,-73.97345,14.3859649122807,4,9.116,22.8833333333333,0.0233918128654971,40.3,250001
360610033002,2019,4,Tarr Coyne Tots Playground,40.773265,-73.977058,55.2808988764045,16,9.116,22.8833333333333,0.0898876404494382,40.3,250001
360610033002,2019,5,Diana Ross Playground,40.782214,-73.97178,15.1851851851852,4,9.116,22.8833333333333,0.0246913580246914,40.3,250001
360610033002,2019,9,Billy Johnson Playground,40.77331,-73.968275,76.1138613861386,25,9.116,22.8833333333333,0.123762376237624,40.3,250001
360610033003,2018,1,East 72nd Street Playground,40.772219,-73.967929,29.6629213483146,16,8.974,22.95,0.0199750312109863,40.2,250001
360610033003,2018,4,Diana Ross Playground,40.782214,-73.97178,10.188679245283,4,8.974,22.95,0.00686106346483705,40.2,250001
360610033003,2018,5,Central Park,40.780777,-73.961689,18.1374045801527,8,8.974,22.95,0.0122137404580153,40.2,250001
360610033003,2018,5,Central Park Windmill League,40.770586,-73.976295,9.06870229007634,4,8.974,22.95,0.00610687022900763,40.2,250001
360610033003,2018,6,Central Park,40.780777,-73.961689,20.8421052631579,8,8.974,22.95,0.0140350877192982,40.2,250001
360610033003,2018,9,The Arthur Ross Pinetum Playground,40.773501,-73.97495,5.39672925499697,12,8.974,22.95,0.00363416111447608,40.2,250001
360610033003,2018,10,East 72nd Street Playground,40.772219,-73.967929,29.1533742331288,16,8.974,22.95,0.0196319018404908,40.2,250001
360610033003,2019,5,The Arthur Ross Pinetum Playground,40.773501,-73.97495,42.2274881516588,12,8.974,22.95,0.028436018957346,40.2,250001
360610033003,2019,9,Diana Ross Playground,40.782214,-73.97178,15,4,8.974,22.95,0.0101010101010101,40.2,250001
360610034001,2018,8,Central Park Windmill League,40.770586,-73.976295,48.4819277108434,4,8.537,18.2333333333333,0.0240963855421687,28.7,NA
360610034001,2019,3,Diana Ross Playground,40.782214,-73.97178,110.03125,7,8.537,18.2333333333333,0.0546875,28.7,NA
360610034001,2019,5,Tarr Coyne Tots Playground,40.773265,-73.977058,214.613333333333,16,8.537,18.2333333333333,0.106666666666667,28.7,NA
360610034001,2019,6,Cherry Hill Fountain,40.773559,-73.97345,48.4819277108434,4,8.537,18.2333333333333,0.0240963855421687,28.7,NA
360610034002,2018,4,Diana Ross Playground,40.782214,-73.97178,42.4648648648649,4,8.701,18.8,0.0216216216216216,36.3,76645
360610034002,2018,7,Cherry Hill Fountain,40.773559,-73.97345,45.9415204678363,4,8.701,18.8,0.0233918128654971,36.3,76645
360610034002,2018,9,Tarr Coyne Tots Playground,40.773265,-73.977058,247.433070866142,16,8.701,18.8,0.125984251968504,36.3,76645
360610034002,2019,3,The Arthur Ross Pinetum Playground,40.773501,-73.97495,188.544,12,8.701,18.8,0.096,36.3,76645
360610034002,2019,4,Diana Ross Playground,40.782214,-73.97178,55.3239436619718,4,8.701,18.8,0.028169014084507,36.3,76645
360610034003,2018,1,Diana Ross Playground,40.782214,-73.97178,41.1232876712329,4,8.496,18.3666666666667,0.0273972602739726,34.3,115927
360610034003,2018,2,Diana Ross Playground,40.782214,-73.97178,44.4740740740741,4,8.496,18.3666666666667,0.0296296296296296,34.3,115927
360610034003,2018,6,Diana Ross Playground,40.782214,-73.97178,23.8253968253968,4,8.496,18.3666666666667,0.0158730158730159,34.3,115927
360610034003,2018,9,Cherry Hill Fountain,40.773559,-73.97345,35.7380952380952,4,8.496,18.3666666666667,0.0238095238095238,34.3,115927
360610034003,2019,2,Central Park,40.780777,-73.961689,90.2857142857143,8,8.496,18.3666666666667,0.0601503759398496,34.3,115927
360610034003,2019,3,Diana Ross Playground,40.782214,-73.97178,43.8248175182482,4,8.496,18.3666666666667,0.0291970802919708,34.3,115927
360610034003,2019,6,Central Park,40.780777,-73.961689,67.0837988826816,8,8.496,18.3666666666667,0.0446927374301676,34.3,115927
360610034003,2019,7,Cherry Hill Fountain,40.773559,-73.97345,39.5,4,8.496,18.3666666666667,0.0263157894736842,34.3,115927
360610034003,2019,9,Diana Ross Playground,40.782214,-73.97178,34.9069767441861,4,8.496,18.3666666666667,0.0232558139534884,34.3,115927
360610034004,2018,5,Cherry Hill Fountain,40.773559,-73.97345,20.0366972477064,4,8.33,17.7833333333333,0.018348623853211,31.4,100905
360610034004,2019,10,Central Park Windmill League,40.770586,-73.976295,25.2485549132948,4,8.33,17.7833333333333,0.023121387283237,31.4,100905
360610034004,2019,11,Diana Ross Playground,40.782214,-73.97178,32.8421052631579,4,8.33,17.7833333333333,0.0300751879699248,31.4,100905
360610036012,2018,2,Diana Ross Playground,40.782214,-73.97178,78.4406779661017,4,10.533,19.4,0.0677966101694915,39.5,48523
360610036012,2018,3,Diana Ross Playground,40.782214,-73.97178,44.5,4,10.533,19.4,0.0384615384615385,39.5,48523
360610036012,2019,10,Diana Ross Playground,40.782214,-73.97178,73.4603174603175,4,10.533,19.4,0.0634920634920635,39.5,48523
360610036013,2018,7,Diana Ross Playground,40.782214,-73.97178,17.1982378854626,4,10.665,20.2333333333333,0.0176211453744493,34.8,59861
360610036013,2019,5,East 72nd Street Playground,40.772219,-73.967929,71.3059360730594,16,10.665,20.2333333333333,0.0730593607305936,34.8,59861
360610036013,2019,6,East 72nd Street Playground,40.772219,-73.967929,68.7929515418502,16,10.665,20.2333333333333,0.0704845814977974,34.8,59861
360610036013,2019,6,Harlem Meer,40.776485,-73.971902,17.1982378854626,4,10.665,20.2333333333333,0.0176211453744493,34.8,59861
360610036013,2019,6,Harlem Meer,40.796201,-73.951128,34.3964757709251,8,10.665,20.2333333333333,0.0352422907488987,34.8,59861
360610036013,2019,6,Harlem Meer,40.796441,-73.951584,17.1982378854626,4,10.665,20.2333333333333,0.0176211453744493,34.8,59861
360610036013,2019,9,Central Park Windmill League,40.770586,-73.976295,18.1581395348837,4,10.665,20.2333333333333,0.0186046511627907,34.8,59861
